"No","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"634","RT @DrTonja: @CMA_Docs @OntariosDoctors
It’s the last day t vote for your CMA President and for OMA Representatives. Be counted! https://t.…",FALSE,0,NA,2018-03-07 12:18:05,FALSE,NA,"971359326500667393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",1,TRUE,FALSE,NA,NA
"635","@CMA_Docs @DrJoshuaTepper Hope no one that wants to and is dismantling #universality is running again#WeCare choose… https://t.co/1MRTiP3nsV",FALSE,0,"CMA_Docs",2018-03-07 12:14:11,TRUE,"968864071251644417","971358347805966337","59143817","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InstCdnJustice",0,FALSE,FALSE,NA,NA
"636","RT @drgigiosler: Calling @CMA_Docs Ontario members! Please remember to vote for the next Pres elect. Make your voice count. I will post fre…",FALSE,0,NA,2018-03-07 12:12:42,FALSE,NA,"971357972675743744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",15,TRUE,FALSE,NA,NA
"637","RT @KJFMartin: Hey all Ontario docs @CMA_Docs , get online and vote for all of us! It seems there have been glitches and low turnout .... t…",FALSE,0,NA,2018-03-07 12:12:37,FALSE,NA,"971357950701785088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",9,TRUE,FALSE,NA,NA
"638","RT @brkster: To all @CMA_Docs members, PLEASE go vote for our next president! Voting is open, platform errors have been fixed, so have your…",FALSE,0,NA,2018-03-07 12:12:06,FALSE,NA,"971357820519006209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",9,TRUE,FALSE,NA,NA
"639","RT @CMA_Docs: There is still time to get your vote in! Visit the following link to get details on this year’s election for CMA president-el…",FALSE,0,NA,2018-03-07 12:11:34,FALSE,NA,"971357687567929345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",5,TRUE,FALSE,NA,NA
"640","RT @CMA_Docs: Ontario members – you can help select the next leader of the CMA. Voting for the next president-elect nominee is ongoing – vi…",FALSE,0,NA,2018-03-07 12:11:16,FALSE,NA,"971357611084824577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",7,TRUE,FALSE,NA,NA
"641","@CMA_Docs @OntariosDoctors
It’s the last day t vote for your CMA President and for OMA Representatives. Be counted! https://t.co/zNzylLtI4W",FALSE,1,"CMA_Docs",2018-03-07 12:11:03,FALSE,NA,"971357557406117889","59143817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",1,FALSE,FALSE,NA,NA
"642","RT @CMA_Docs: Only a few days left to vote for CMA’s next president-elect. Ontario members – check your email for details!

If you haven’t…",FALSE,0,NA,2018-03-07 12:08:37,FALSE,NA,"971356946103074817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",3,TRUE,FALSE,NA,NA
"643","RT @CMA_Docs: Voting for the next CMA president-elect nominee continues – if you’re an Ontario member, you can find out how to vote at http…",FALSE,0,NA,2018-03-07 12:08:32,FALSE,NA,"971356924984705026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",6,TRUE,FALSE,NA,NA
"644","RT @drdeepasoni: @drgigiosler @CMA_Docs Thank you for shining national light on this issue. Frontline staff know this is not ‘new’ normal.…",FALSE,0,NA,2018-03-07 12:06:59,FALSE,NA,"971356533496864768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",9,TRUE,FALSE,NA,NA
"645","RT @silvym98: @CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hands now, not…",FALSE,0,NA,2018-03-07 12:06:40,FALSE,NA,"971356455239471105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTonja",5,TRUE,FALSE,NA,NA
"646","RT @silvym98: @CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hands now, not…",FALSE,0,NA,2018-03-07 11:59:31,FALSE,NA,"971354655253921794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidEsser2",5,TRUE,FALSE,NA,NA
"647","RT @drdeepasoni: @drgigiosler @CMA_Docs Thank you for shining national light on this issue. Frontline staff know this is not ‘new’ normal.…",FALSE,0,NA,2018-03-07 11:50:47,FALSE,NA,"971352459602886656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akatelyn19",9,TRUE,FALSE,NA,NA
"648","RT @CMA_Docs: Ontario members: please take a moment to vote for the next CMA president-elect nominee.",FALSE,0,NA,2018-03-07 11:48:43,FALSE,NA,"971351938339147776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidEsser2",17,TRUE,FALSE,NA,NA
"649","RT @DocSandyB: This is the last 24 hours of the @CMA_Docs #CMAelection campaign. I hope if you haven't voted yet, you will get your vote in…",FALSE,0,NA,2018-03-07 11:35:34,FALSE,NA,"971348629821820929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RitikaGoelTO",7,TRUE,FALSE,NA,NA
"650","@mumtears1 @Hollymathnerd @LisaMarchiano @Albertadoctors @CMA_Docs This article is from 10 years back, and concerns… https://t.co/ulg6XBySvY",FALSE,3,"BlackveilVeil",2018-03-07 11:09:44,TRUE,"971333882313232388","971342128969170944","1727331470","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BlackveilVeil",0,FALSE,FALSE,NA,NA
"651","RT @DocSandyB: This is the last 24 hours of the @CMA_Docs #CMAelection campaign. I hope if you haven't voted yet, you will get your vote in…",FALSE,0,NA,2018-03-07 10:40:44,FALSE,NA,"971334830670585856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maureentaylor31",7,TRUE,FALSE,NA,NA
"652","@mumtears1 @Hollymathnerd @LisaMarchiano @Albertadoctors @CMA_Docs Yes. Some adults have sued gender transition cli… https://t.co/Lou8QJiWjm",FALSE,3,"mumtears1",2018-03-07 10:36:58,TRUE,"971200780010119168","971333882313232388","769651645219115008","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BlackveilVeil",0,FALSE,FALSE,NA,NA
"653","RT @durafourt: Just voted in the @CMA_Docs election - urging my fellow Ontario colleagues to do the same and make your voice count in the #…",FALSE,0,NA,2018-03-07 07:12:09,FALSE,NA,"971282338113052672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephsmith_VPSA",10,TRUE,FALSE,NA,NA
"654","RT @silvym98: @CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hands now, not…",FALSE,0,NA,2018-03-07 05:52:38,FALSE,NA,"971262326585348097",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gforbes",5,TRUE,FALSE,NA,NA
"655","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-07 05:40:14,FALSE,NA,"971259204261568513",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DrVanessaTO",51,TRUE,FALSE,NA,NA
"656","@picardonhealth @CMA_Docs @CDNMinHealth @DoctorsOfBC @drcadesky @MaryFernando_  bureaucrats are necessary , but sho… https://t.co/Zm9zjzPvBL",FALSE,2,"picardonhealth",2018-03-07 05:37:27,TRUE,NA,"971258503812780033","252794509","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",0,FALSE,FALSE,NA,NA
"657","RT @CAEP_Docs: Did you know @Kapur_AK longtime CAEP member &amp; public affairs committee member is running for @CMA_Docs President Elect? See…",FALSE,0,NA,2018-03-07 05:23:07,FALSE,NA,"971254896895938560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAEPResidents",3,TRUE,FALSE,NA,NA
"658","RT @DocSandyB: This is the last 24 hours of the @CMA_Docs #CMAelection campaign. I hope if you haven't voted yet, you will get your vote in…",FALSE,0,NA,2018-03-07 05:12:32,FALSE,NA,"971252233529626624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yipengGe",7,TRUE,FALSE,NA,NA
"659","RT @CMA_Docs: CMA members in Ontario – voting for the next CMA president-elect ends on Wednesday, March 7 – be sure to get your vote in tod…",FALSE,0,NA,2018-03-07 05:09:17,FALSE,NA,"971251415233585153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fa_rizzuti",9,TRUE,FALSE,NA,NA
"660","RT @Monika_Dutt: Ontario trainees and doctors! The time to vote for @CMA_Docs President is NOW! Check your inbox, junk mail. https://t.co/5…",FALSE,0,NA,2018-03-07 05:09:03,FALSE,NA,"971251357033418752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MChand13",5,TRUE,FALSE,NA,NA
"661","This is the last 24 hours of the @CMA_Docs #CMAelection campaign. I hope if you haven't voted yet, you will get you… https://t.co/T8qfoFNNXh",FALSE,12,NA,2018-03-07 04:55:03,TRUE,NA,"971247833356566528",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DocSandyB",7,FALSE,FALSE,NA,NA
"662","RT @DocSandyB: I urge all colleagues in @CMA_Docs in Ontario to vote. Go to: https://t.co/QMQ8j8YtPP. To login/vote you need your CMA Membe…",FALSE,0,NA,2018-03-07 04:53:41,FALSE,NA,"971247491684487168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gary_Bloch",4,TRUE,FALSE,NA,NA
"663","RT @OMSAofficial: Ontario medical students, have you voted yet for the @CMA_Docs presidential election? It's not too late to have your voic…",FALSE,0,NA,2018-03-07 04:33:00,FALSE,NA,"971242286918066176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UofTMeds",13,TRUE,FALSE,NA,NA
"664","RT @silvym98: @CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hands now, not…",FALSE,0,NA,2018-03-07 04:10:22,FALSE,NA,"971236591275511808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drgigiosler",5,TRUE,FALSE,NA,NA
"665","RT @silvym98: @CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hands now, not…",FALSE,0,NA,2018-03-07 03:49:32,FALSE,NA,"971231347745476611",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatriceR",5,TRUE,FALSE,NA,NA
"666","@CMA_Docs is standing up for healthcare under the helm of @drgigiosler and @gavery10.  We have a crisis on our hand… https://t.co/3hZ1Q3QAC7",FALSE,3,"CMA_Docs",2018-03-07 03:49:04,TRUE,NA,"971231231382827010","59143817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silvym98",5,FALSE,FALSE,NA,NA
"667","RT @CMA_Docs: Ontario doctors – who would you like to see as the next CMA president-elect nominee? Be sure to vote in this year’s election.…",FALSE,0,NA,2018-03-07 03:47:23,FALSE,NA,"971230807091105794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessicaLuc1",8,TRUE,FALSE,NA,NA
"668","RT @larsendarren: Who am I as your candidate for @CMA_Docs Pres Elect? I explain that here, and why I am hoping to capture your vote.  Cast…",FALSE,0,NA,2018-03-07 03:39:18,FALSE,NA,"971228771297603585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",1,TRUE,FALSE,NA,NA
"669","RT @picardonhealth: Only 4.7% of Ontario physicians have voted in the election that will determine the next @CMA_Docs president. (1,341 bal…",FALSE,0,NA,2018-03-07 03:35:00,FALSE,NA,"971227688622002177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrLeisha",51,TRUE,FALSE,NA,NA
"670","RT @CMA_Docs: CMA members in Ontario – voting for the next CMA president-elect ends on Wednesday, March 7 – be sure to get your vote in tod…",FALSE,0,NA,2018-03-07 03:00:55,FALSE,NA,"971219111022768134",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DocSandyB",9,TRUE,FALSE,NA,NA
"671","@GowerMD @CMA_Docs Your CMA # is on your OMA # @Kidsdoc1Rick",FALSE,2,"GowerMD",2018-03-07 02:43:48,FALSE,"970858506663337985","971214804848381953","3094656641","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sixeast",0,FALSE,FALSE,NA,NA
"672","RT @Monika_Dutt: Ontario trainees and doctors! The time to vote for @CMA_Docs President is NOW! Check your inbox, junk mail. https://t.co/5…",FALSE,0,NA,2018-03-07 02:34:24,FALSE,NA,"971212440934502402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CdnDrs4Medicare",5,TRUE,FALSE,NA,NA
"673","RT @picardonhealth: Last call to vote for next @CMA_Docs president! Vote ends Wednesday March 07. https://t.co/m6BQC53jdP",FALSE,0,NA,2018-03-07 02:33:23,FALSE,NA,"971212182703624193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yipengGe",4,TRUE,FALSE,NA,NA
"674","RT @Monika_Dutt: Ontario trainees and doctors! The time to vote for @CMA_Docs President is NOW! Check your inbox, junk mail. https://t.co/5…",FALSE,0,NA,2018-03-07 02:33:16,FALSE,NA,"971212155566501888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yipengGe",5,TRUE,FALSE,NA,NA
"675","Thinking strategically takes us away from the blinkered planning of the last few decades and into an era of collabo… https://t.co/bebyaEIoIu",FALSE,4,NA,2018-03-07 02:32:33,TRUE,NA,"971211975177904128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",1,FALSE,FALSE,NA,NA
"676","RT @Kidsdoc1Rick: “My baby died because of politics”

The unthinkable, unimaginable has happened.������������

@CanPaedSociety  @CMA_Docs https://t.c…",FALSE,0,NA,2018-03-07 02:32:20,FALSE,NA,"971211920459014144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","momandbabydepot",11,TRUE,FALSE,NA,NA
"677","RT @Monika_Dutt: Ontario trainees and doctors! The time to vote for @CMA_Docs President is NOW! Check your inbox, junk mail. https://t.co/5…",FALSE,0,NA,2018-03-07 02:26:51,FALSE,NA,"971210541090967553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KArnup",5,TRUE,FALSE,NA,NA
"678","RT @marcoux_laurent: .@CMA_Docs Charter of Shared Values identifies our commitments to each other. Read more here: https://t.co/CUOuBGVtgY",FALSE,0,NA,2018-03-07 02:25:56,FALSE,NA,"971210307459678208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",5,TRUE,FALSE,NA,NA
"679","RT @CMA_Docs: Ontario doctors – who would you like to see as the next CMA president-elect nominee? Be sure to vote in this year’s election.…",FALSE,0,NA,2018-03-07 02:21:04,FALSE,NA,"971209082332950530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidEsser2",8,TRUE,FALSE,NA,NA
"680","Proud to see @CMA_Docs ‘s @Financial_MD putting considerable work into supporting ������������ Medical Students &amp; Residents.… https://t.co/MZZw8lsxsl",FALSE,6,NA,2018-03-07 02:20:47,TRUE,NA,"971209012313178112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",0,FALSE,FALSE,NA,NA
"681","RT @GailYentaBeck: Did you have difficulty voting in the @CMA_Docs election? I did and decided to write about my concerns. Disenfranchised…",FALSE,0,NA,2018-03-07 02:19:27,FALSE,NA,"971208678404689920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidEsser2",3,TRUE,FALSE,NA,NA
"682","Collaboration is essential if we are to improve #Healthcare
@CMA_Docs  https://t.co/BuahhFKZmb",FALSE,0,NA,2018-03-07 02:15:06,FALSE,NA,"971207581686378496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",0,FALSE,FALSE,NA,NA
"683","Ontario trainees and doctors! The time to vote for @CMA_Docs President is NOW! Check your inbox, junk mail. https://t.co/5MBnyEHFx5",FALSE,1,NA,2018-03-07 02:09:04,FALSE,NA,"971206065755959302",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Monika_Dutt",5,FALSE,FALSE,NA,NA
"684","RT @drdeepasoni: @drgigiosler @CMA_Docs Thank you for shining national light on this issue. Frontline staff know this is not ‘new’ normal.…",FALSE,0,NA,2018-03-07 02:04:12,FALSE,NA,"971204840482197504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","OntarioDoctor",9,TRUE,FALSE,NA,NA
"685","RT @drdeepasoni: @drgigiosler @CMA_Docs Thank you for shining national light on this issue. Frontline staff know this is not ‘new’ normal.…",FALSE,0,NA,2018-03-07 02:03:53,FALSE,NA,"971204760832487424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reasonablewlvrn",9,TRUE,FALSE,NA,NA
"686","RT @CMA_Docs: CMA members in Ontario – voting for the next CMA president-elect ends on Wednesday, March 7 – be sure to get your vote in tod…",FALSE,0,NA,2018-03-07 02:01:20,FALSE,NA,"971204117296271362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatriceR",9,TRUE,FALSE,NA,NA
"687","RT @picardonhealth: Last call to vote for next @CMA_Docs president! Vote ends Wednesday March 07. https://t.co/m6BQC53jdP",FALSE,0,NA,2018-03-07 01:57:39,FALSE,NA,"971203189709062144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PEAKMD",4,TRUE,FALSE,NA,NA
"688","@Hollymathnerd @LisaMarchiano Tsunami of harm is coming. Definitely. Make no mistake about that. @Albertadoctors… https://t.co/EyhLqvP3KV",FALSE,3,"Hollymathnerd",2018-03-07 01:48:04,TRUE,"971010070891909122","971200780010119168","838185233203736576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mumtears1",0,FALSE,FALSE,NA,NA
"689","RT @picardonhealth: Last call to vote for next @CMA_Docs president! Vote ends Wednesday March 07. https://t.co/m6BQC53jdP",FALSE,0,NA,2018-03-07 01:46:37,FALSE,NA,"971200416359895040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silvym98",4,TRUE,FALSE,NA,NA
"690","RT @CMA_Docs: CMA members in Ontario – voting for the next CMA president-elect ends on Wednesday, March 7 – be sure to get your vote in tod…",FALSE,0,NA,2018-03-07 01:46:06,FALSE,NA,"971200284830633984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silvym98",9,TRUE,FALSE,NA,NA
